anal_idx,initial_region_ratio,no_initial_region_ratio,known_cnt,pearson_r,p_value,mse,r2
5,0.8,0.7,467.0,0.9515587687492371,0.0,0.2373778522014618,0.07585818320512772
5,0.8,0.8,523.0,0.9566619396209717,0.0,0.31608885526657104,0.0466441810131073
5,0.8,0.9,578.0,0.962479829788208,4.99383956717903e-39,0.5120570063591003,-0.07329075038433075
5,0.8,1.0,634.0,0.9439839124679565,1.1894113072230539e-07,1.829107642173767,-22.603776931762695
5,0.9,0.1,145.0,0.9313649535179138,0.0,0.08201558887958527,-0.10919778794050217
5,0.9,0.2,200.0,0.9336490035057068,0.0,0.08144276589155197,-0.051067057996988297
5,0.9,0.3,256.0,0.9335757493972778,0.0,0.08296221494674683,-0.0087372325360775
5,0.9,0.4,311.0,0.9330175518989563,0.0,0.08649811148643494,0.026300225406885147
5,0.9,0.5,367.0,0.932314932346344,0.0,0.09285047650337219,0.0570547915995121
5,0.9,0.6,422.0,0.9320105910301208,0.0,0.10418766736984253,0.075278140604496
5,0.9,0.7,477.0,0.9339712262153625,0.0,0.12398271262645721,0.08862094581127167
5,0.9,0.8,533.0,0.9397175312042236,0.0,0.1645113229751587,0.08744296431541443
5,0.9,0.9,588.0,0.9509440660476685,7.285857979752536e-29,0.27515825629234314,0.03837829455733299
5,0.9,1.0,644.0,0.9554939866065979,7.378763984888792e-05,1.6586854457855225,-33.23563766479492
5,1.0,0.1,155.0,0.977358877658844,0.0,0.033785462379455566,-0.5406478643417358
5,1.0,0.2,210.0,0.9861797094345093,0.0,0.030424656346440315,-0.44314053654670715
5,1.0,0.3,266.0,0.9909098148345947,0.0,0.02764415554702282,-0.37395477294921875
5,1.0,0.4,321.0,0.9937638640403748,0.0,0.02526899054646492,-0.31306031346321106
5,1.0,0.5,377.0,0.9950228333473206,0.0,0.022956227883696556,-0.25343748927116394
5,1.0,0.6,432.0,0.9953677654266357,0.0,0.021134020760655403,-0.21623235940933228
5,1.0,0.7,487.0,0.9948899745941162,0.0,0.019379612058401108,-0.1719634234905243
5,1.0,0.8,543.0,0.9939956068992615,0.0,0.017629532143473625,-0.1386663019657135
5,1.0,0.9,598.0,0.9928367733955383,0.0,0.016205379739403725,-0.10293034464120865
5,1.0,1.0,654.0,1.0,0.0,0.0,1.0
7,0.1,0.1,65.0,0.9402930736541748,0.0,3.0645148754119873,-0.2818085551261902
7,0.1,0.2,120.0,0.9534637331962585,0.0,2.9804680347442627,-0.24001099169254303
7,0.1,0.3,176.0,0.9585258960723877,0.0,3.0000884532928467,-0.23570530116558075
7,0.1,0.4,231.0,0.960651159286499,0.0,3.0846877098083496,-0.24815186858177185
7,0.1,0.5,287.0,0.9615233540534973,0.0,3.228487491607666,-0.2736881375312805
7,0.1,0.6,342.0,0.9618157744407654,0.0,3.4738147258758545,-0.32698073983192444
