filtered_idx,longitude,latitude
424,113.93700311335924,22.520594375650905
425,113.92653589061979,22.51205817967312
426,113.92564299051745,22.50894870027407
427,113.94210623033901,22.549668533935456
428,113.92380442457753,22.514488624220853
429,113.9325648165866,22.548634963289977
430,113.92850846429705,22.513347439392074
431,113.9224582256768,22.510543710655746
432,113.95015479235622,22.551514365387376
433,113.93951444432614,22.512070157826916
434,113.9320919545365,22.535952424772493
435,113.92861847905772,22.529270822643042
436,113.95044313512993,22.545931719358776
437,113.88375199515238,22.477310859738466
438,113.92581991668285,22.505211829548568
439,113.91789714609178,22.497379917393214
440,113.92289726274637,22.505073550592645
441,113.91222857090024,22.487127795658445
442,113.91982215093196,22.50494542309396
443,113.91549603556963,22.505613364298384
444,113.90666396484485,22.4944762102415
445,113.92417345517897,22.50005953588244
446,113.89594208836424,22.47086484779328
447,114.2364322467886,22.56706489134082
448,114.23154905298976,22.551199831066985
449,114.10133036062632,22.546298100517028
450,114.10697268694457,22.54312557862375
451,114.10234971806253,22.541130401903946
452,114.10212138822789,22.536637088646273
453,114.14485684111101,22.566319383114543
454,114.13689692084453,22.56143567861251
455,114.13337558017412,22.55693489654471
